Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub Category,Name ,Sales,Quantity,Discount,Profit,
05/07/2017,05/11/2017,Standard Class,Caroline Jumper,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Staple-based wall hangings,63.68,8,0.0,28.0192,
04/17/2018,04/22/2018,Standard Class,Pamela Stobb,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058,
08/23/2017,08/30/2017,Standard Class,Maxwell Schwartz,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,532.704,6,0.2,-39.9528,
06/29/2016,07/05/2016,Standard Class,Steven Cartwright,Consumer,United States,Lancaster,Pennsylvania,East,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,1,0.2,1.7591,
02/11/2018,02/13/2018,Second Class,Cari Sayre,Corporate,United States,Seattle,Washington,West,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963.136,4,0.2,108.3528,
06/10/2017,06/15/2017,Standard Class,Olvera Toch,Consumer,United States,Los Angeles,California,West,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1335.68,4,0.2,-217.048,
08/17/2018,08/19/2018,First Class,Edward Hooks,Corporate,United States,Watertown,New York,East,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.564,2,0.1,97.6524,
07/08/2017,07/12/2017,Standard Class,Joe Elijah,Consumer,United States,Broomfield,Colorado,West,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.574,
10/03/2015,10/08/2015,Second Class,Allen Rosenblatt,Corporate,United States,Los Angeles,California,West,Furniture,Tables,Bevis Round Conference Room Tables and Bases,143.432,1,0.2,3.5858,
09/23/2018,09/29/2018,Standard Class,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,West,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.588,2,0.7,-240.784,
12/23/2018,12/27/2018,Standard Class,Filia McAdams,Corporate,United States,Middletown,Connecticut,East,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",181.95,3,0.0,38.2095,
12/19/2015,12/21/2015,Second Class,Irene Maddox,Consumer,United States,Florence,Alabama,South,Furniture,Chairs,High-Back Leather Manager's Chair,1819.86,14,0.0,163.7874,
08/08/2015,08/15/2015,Standard Class,Lena Radford,Consumer,United States,San Diego,California,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0.0,91.7728,
11/08/2016,11/13/2016,Second Class,Rob Haberlin,Consumer,United States,Hampton,Virginia,South,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0.0,41.0388,
08/19/2015,08/21/2015,Second Class,David Wiener,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,0.0,26.0316,
08/26/2017,08/28/2017,First Class,Linda Cazamias,Corporate,United States,Pasadena,Texas,Central,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,1024.716,6,0.3,-29.2776,
08/18/2018,08/23/2018,Second Class,Nat Gilpin,Corporate,United States,New York City,New York,East,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.0,3.0814,
12/01/2016,12/02/2016,Same Day,Neoma Murray,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.688,4,0.6,-4.0128,
11/11/2017,11/16/2017,Standard Class,Edward Becker,Corporate,United States,New York City,New York,East,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",245.646,3,0.1,8.1882,
10/30/2018,11/03/2018,Standard Class,Jane Waco,Corporate,United States,Vancouver,Washington,West,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,2,0.0,3.6632,
06/18/2016,06/23/2016,Standard Class,Skye Norling,Home Office,United States,Peoria,Arizona,West,Furniture,Furnishings,Flat Face Poster Frame,75.36,5,0.2,20.724,
01/15/2017,01/15/2017,Same Day,Roy Collins,Consumer,United States,Fairfield,Connecticut,East,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.797,1,0.3,-15.5826,
11/24/2017,12/01/2017,Standard Class,Alyssa Tate,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.0,3.0814,
07/11/2016,07/13/2016,First Class,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,Novimex Fabric Task Chair,341.488,8,0.3,-73.176,
09/19/2017,09/19/2017,Same Day,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,Central,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.3,-50.098,
11/20/2018,11/25/2018,Standard Class,Kelly Andreada,Consumer,United States,Ontario,California,West,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,0.2,-46.137,
07/07/2017,07/11/2017,Second Class,Barry Französisch,Corporate,United States,Aurora,Illinois,Central,Furniture,Chairs,Global Ergonomic Managers Chair,253.372,2,0.3,-14.4784,
12/24/2016,12/29/2016,Standard Class,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,West,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352,
07/15/2018,07/19/2018,Standard Class,Magdelene Morse,Consumer,United States,Wilmington,Delaware,East,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.443,3,0.3,-48.7839,
12/29/2017,01/02/2018,Standard Class,Troy Blackwell,Consumer,United States,Milwaukee,Wisconsin,Central,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",754.45,5,0.0,60.356,
10/31/2016,10/31/2016,Same Day,Sandra Glassco,Consumer,United States,Redlands,California,West,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.136,4,0.2,20.196,
11/23/2015,11/25/2015,First Class,Sanjit Chand,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,Safco Contoured Stacking Chairs,381.44,2,0.2,23.84,
11/09/2018,11/11/2018,First Class,Jennifer Braxton,Corporate,United States,Sunnyvale,California,West,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997,
12/01/2018,12/08/2018,Standard Class,Sean O'Donnell,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0.0,41.1684,
05/20/2015,05/22/2015,Second Class,Randy Ferguson,Corporate,United States,Dover,New Hampshire,East,Furniture,Furnishings,24-Hour Round Wall Clock,139.86,7,0.0,60.1398,
08/09/2016,08/12/2016,First Class,Naresj Patel,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,
06/06/2015,06/11/2015,Standard Class,Grant Thornton,Corporate,United States,Long Beach,New York,East,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.764,3,0.4,-347.1174,
11/24/2015,11/29/2015,Standard Class,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,South,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0.0,48.906,
09/24/2018,09/29/2018,Standard Class,Kelly Collister,Consumer,United States,Newark,Ohio,East,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056,3,0.2,24.4758,
11/19/2018,11/25/2018,Standard Class,Linda Cazamias,Corporate,United States,San Angelo,Texas,Central,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",305.312,2,0.3,-8.7232,
11/19/2018,11/26/2018,Standard Class,Art Ferguson,Consumer,United States,College Station,Texas,Central,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058,3,0.3,-53.2704,
05/07/2017,05/11/2017,Standard Class,Caroline Jumper,Consumer,United States,New York City,New York,East,Furniture,Chairs,Hon Mobius Operator's Chair,442.764,4,0.1,59.0352,
05/14/2017,05/14/2017,Same Day,Logan Haushalter,Consumer,United States,Cincinnati,Ohio,East,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.384,1,0.2,29.769,
10/28/2017,10/28/2017,Same Day,Victoria Brennan,Corporate,United States,Rochester,New York,East,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68,
01/31/2015,02/02/2015,First Class,Liz Carlisle,Consumer,United States,Mission Viejo,California,West,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",290.666,2,0.15,3.4196,
11/11/2017,11/17/2017,Standard Class,Brenda Bowman,Corporate,United States,Chicago,Illinois,Central,Furniture,Chairs,Global Chrome Stack Chair,47.992,2,0.3,-2.0568,
06/01/2015,06/06/2015,Standard Class,Liz Thompson,Consumer,United States,Little Rock,Arkansas,South,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0.0,9.102,
06/26/2018,07/01/2018,Standard Class,Denny Blanton,Consumer,United States,La Porte,Indiana,Central,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0.0,31.587,
11/07/2017,11/12/2017,Standard Class,Claudia Bergmann,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0.0,6.2244,
10/30/2018,11/02/2018,First Class,Jim Karlsson,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,Bestar Classic Bookcase,199.98,2,0.0,37.9962,
09/08/2018,09/13/2018,Second Class,Michelle Moray,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,7,0.5,-566.5625,
04/20/2016,04/25/2016,Standard Class,Theresa Swint,Corporate,United States,Columbus,Georgia,South,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0.0,297.69,
12/20/2016,12/25/2016,Standard Class,Katherine Ducich,Consumer,United States,Chicago,Illinois,Central,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359.058,3,0.3,-71.8116,
12/31/2015,01/03/2016,First Class,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,East,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0.0,23.384,
07/07/2017,07/11/2017,Second Class,Barry Französisch,Corporate,United States,Aurora,Illinois,Central,Furniture,Furnishings,Flat Face Poster Frame,60.288,8,0.6,-27.1296,
05/06/2017,05/10/2017,Standard Class,Brad Eason,Home Office,United States,Lorain,Ohio,East,Furniture,Furnishings,DAX Solid Wood Frames,54.712,7,0.2,11.6263,
11/20/2018,11/26/2018,Standard Class,Brian Thompson,Consumer,United States,Newark,Ohio,East,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2,0.2,1.5714,
12/28/2018,01/02/2019,Standard Class,Harry Marie,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,3M Hangers With Command Adhesive,7.4,2,0.0,3.034,
05/22/2017,05/27/2017,Standard Class,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,Furniture,Tables,Bevis 36 x 72 Conference Tables,174.286,2,0.3,-19.9184,
01/22/2017,01/28/2017,Standard Class,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",451.136,4,0.2,-67.6704,
02/09/2016,02/11/2016,Second Class,Frank Atkinson,Corporate,United States,San Antonio,Texas,Central,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,2,0.6,-30.588,
10/13/2017,10/17/2017,Standard Class,Noah Childs,Corporate,United States,Aurora,Colorado,West,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,5,0.5,-465.568,
11/21/2018,11/25/2018,Standard Class,Benjamin Patterson,Consumer,United States,Spokane,Washington,West,Furniture,Tables,Safco Drafting Table,70.98,1,0.0,20.5842,
04/23/2015,04/27/2015,Standard Class,Laurel Beltran,Home Office,United States,Columbus,Ohio,East,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,2,0.3,-12.0588,
04/30/2017,05/04/2017,Standard Class,Ken Dana,Corporate,United States,Scottsdale,Arizona,West,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,111.888,7,0.2,22.3776,
11/19/2018,11/23/2018,Standard Class,Adrian Barton,Consumer,United States,Henderson,Kentucky,South,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0.0,213.6888,
10/21/2018,10/22/2018,First Class,Damala Kotsonis,Corporate,United States,Springfield,Oregon,West,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848,
09/08/2017,09/14/2017,Standard Class,Sanjit Engle,Consumer,United States,Wheeling,Illinois,Central,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601.47,3,0.5,-300.735,
08/06/2018,08/10/2018,Second Class,Seth Vernon,Consumer,United States,Lafayette,Louisiana,South,Furniture,Furnishings,Longer-Life Soft White Bulbs,15.4,5,0.0,7.392,
05/15/2018,05/20/2018,Standard Class,Jason Fortune-,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,24-Hour Round Wall Clock,39.96,2,0.0,17.1828,
09/02/2018,09/06/2018,Standard Class,Ann Chong,Corporate,United States,New York City,New York,East,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,213.735,
09/09/2015,09/12/2015,Second Class,Rick Reed,Corporate,United States,Lowell,Massachusetts,East,Furniture,Chairs,Global Italian Leather Office Chair,785.88,6,0.0,212.1876,
10/09/2018,10/11/2018,First Class,Cathy Prescott,Corporate,United States,Lakewood,Ohio,East,Furniture,Furnishings,Nu-Dell Leatherette Frames,45.888,4,0.2,9.1776,
02/13/2018,02/19/2018,Standard Class,Fred Harton,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,1,0.0,21.506,
09/24/2018,09/28/2018,Standard Class,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,Central,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,4,0.0,181.176,
05/26/2015,05/30/2015,Standard Class,Herbert Flentye,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,22.5296,
11/16/2016,11/18/2016,Second Class,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0.0,76.0878,
08/21/2018,08/27/2018,Standard Class,Tracy Hopkins,Home Office,United States,Columbia,Maryland,East,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",91.92,4,0.0,31.2528,
03/22/2015,03/26/2015,Standard Class,Beth Fritzler,Corporate,United States,Tucson,Arizona,West,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,-35.3646,
03/25/2018,03/31/2018,Standard Class,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,7,0.0,427.4368,
11/12/2018,11/12/2018,Same Day,Eugene Moren,Home Office,United States,Glendale,Arizona,West,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,
11/06/2018,11/09/2018,Second Class,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.272,2,0.2,6.3612,
07/12/2015,07/18/2015,Standard Class,Clay Ludtke,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136,4,0.2,13.8528,
08/21/2016,08/23/2016,First Class,Nick Zandusky,Home Office,United States,San Francisco,California,West,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006,
12/12/2016,12/16/2016,Standard Class,Liz Thompson,Consumer,United States,Lancaster,California,West,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.928,2,0.2,34.8928,
02/03/2016,02/05/2016,First Class,Allen Armold,Consumer,United States,Omaha,Nebraska,Central,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0.0,11.076,
11/08/2016,11/14/2016,Standard Class,Sanjit Chand,Consumer,United States,West Jordan,Utah,West,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",66.69,3,0.0,22.0077,
10/13/2016,10/17/2016,Standard Class,Art Foster,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,Global Deluxe Office Fabric Chairs,287.94,3,0.0,77.7438,
12/08/2015,12/10/2015,Second Class,Jim Karlsson,Consumer,United States,Olympia,Washington,West,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,0.2,45.294,
11/17/2015,11/22/2015,Standard Class,Yoseph Carroll,Corporate,United States,Newark,Delaware,East,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,124.41,3,0.0,14.9292,
11/28/2018,12/02/2018,Standard Class,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488,7,0.2,-12.9122,
03/06/2018,03/11/2018,Second Class,Roland Murray,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97,3,0.0,16.5531,
12/25/2018,12/28/2018,Second Class,Joni Wasserman,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",304.45,5,0.0,76.1125,
07/06/2016,07/10/2016,Standard Class,Kalyca Meade,Corporate,United States,New York City,New York,East,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",155.82,3,0.0,63.8862,
03/08/2017,03/13/2017,Standard Class,Zuschuss Carroll,Consumer,United States,Miami,Florida,South,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,
10/01/2017,10/02/2017,First Class,Brian DeCherney,Consumer,United States,San Francisco,California,West,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,0.2,12.178,
06/25/2015,06/28/2015,First Class,Noel Staavos,Corporate,United States,Los Angeles,California,West,Furniture,Tables,Hon 4060 Series Tables,447.84,5,0.2,11.196,
12/20/2015,12/21/2015,First Class,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,South,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455.1,2,0.0,100.122,
12/08/2018,12/10/2018,Second Class,Delfina Latchford,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0.0,33.9388,
12/01/2017,12/05/2017,Standard Class,Joel Eaton,Consumer,United States,Rockville,Maryland,East,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.5,2,0.0,51.75,
09/09/2018,09/13/2018,Standard Class,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,2,0.2,1.7024,
10/28/2017,10/28/2017,Same Day,Patrick Gardner,Consumer,United States,Boynton Beach,Florida,South,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,3,0.2,41.262,
12/12/2015,12/14/2015,Second Class,Nora Preis,Consumer,United States,Fresno,California,West,Furniture,Bookcases,Bestar Classic Bookcase,254.9745,3,0.15,11.9988,
12/24/2015,12/29/2015,Standard Class,Julie Creighton,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,6,0.2,18.267,
11/22/2017,11/26/2017,Standard Class,Todd Boyes,Corporate,United States,New York City,New York,East,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0.0,11.1664,
03/31/2018,04/02/2018,Second Class,Chad McGuire,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Tensor Computer Mounted Lamp,29.78,2,0.0,8.0406,
04/17/2018,04/19/2018,First Class,Bruce Geld,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773,
11/10/2018,11/11/2018,First Class,Ann Blume,Corporate,United States,Tucson,Arizona,West,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.136,4,0.2,-146.1096,
03/21/2017,03/25/2017,Standard Class,Dario Medina,Corporate,United States,Houston,Texas,Central,Furniture,Tables,Safco Drafting Table,99.372,2,0.3,-1.4196,
03/20/2017,03/25/2017,Second Class,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,South,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",86.45,7,0.0,38.038,
09/23/2015,09/28/2015,Standard Class,Brian Moss,Corporate,United States,San Diego,California,West,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435.999,3,0.15,20.5176,
06/04/2016,06/08/2016,Second Class,Tracy Collins,Home Office,United States,New York City,New York,East,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,0.0,11.9952,
12/08/2018,12/09/2018,First Class,Luke Foster,Consumer,United States,Inglewood,California,West,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128.9,2,0.0,15.468,
04/07/2015,04/10/2015,First Class,Pauline Johnson,Consumer,United States,Mobile,Alabama,South,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,0.0,2.7776,
01/27/2015,02/02/2015,Standard Class,Ed Jacobs,Consumer,United States,San Diego,California,West,Furniture,Tables,Balt Split Level Computer Training Table,333.0,3,0.2,-16.65,
10/28/2015,10/31/2015,First Class,Todd Sumrall,Corporate,United States,Los Angeles,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,616.998,6,0.15,-36.294,
07/22/2017,07/27/2017,Standard Class,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,East,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",11.648,2,0.2,3.3488,
09/18/2017,09/20/2017,First Class,Seth Vernon,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,5.352,3,0.2,1.6056,
03/29/2017,04/02/2017,Second Class,Maria Etezadi,Home Office,United States,Chicago,Illinois,Central,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6,0.3,-36.1764,
09/24/2016,09/30/2016,Standard Class,Marc Crier,Consumer,United States,Lafayette,Louisiana,South,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.5,6,0.0,155.25,
05/12/2015,05/15/2015,First Class,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,Central,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",34.79,7,0.0,10.7849,
04/29/2018,05/04/2018,Second Class,Filia McAdams,Corporate,United States,Dublin,Ohio,East,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.4,-69.89,
01/09/2017,01/13/2017,Second Class,Maureen Fritzler,Corporate,United States,Toledo,Ohio,East,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168,2,0.2,3.792,
07/18/2018,07/23/2018,Standard Class,Maris LaWare,Consumer,United States,Phoenix,Arizona,West,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",161.568,2,0.2,10.098,
09/18/2017,09/23/2017,Standard Class,Anne McFarland,Consumer,United States,Auburn,Alabama,South,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,0.0,84.2352,
09/19/2017,09/21/2017,First Class,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,East,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0.0,244.2496,
04/17/2017,04/21/2017,Standard Class,Jessica Myrick,Consumer,United States,Lakewood,California,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352,
03/08/2016,03/12/2016,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0.0,189.4046,
07/11/2016,07/13/2016,First Class,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",25.344,6,0.2,3.4848,
11/15/2018,11/20/2018,Standard Class,Dana Kaydos,Consumer,United States,Miramar,Florida,South,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.136,4,0.2,0.0,
07/27/2018,07/31/2018,Second Class,Mike Gockenbach,Consumer,United States,Jacksonville,Florida,South,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.032,3,0.2,-2.2758,
01/30/2018,02/06/2018,Standard Class,Eugene Hildebrand,Home Office,United States,San Francisco,California,West,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.784,1,0.2,-13.5882,
04/08/2017,04/14/2017,Standard Class,Clytie Kelty,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,5,0.0,10.374,
10/31/2015,11/02/2015,Second Class,Anne McFarland,Consumer,United States,Cranston,Rhode Island,East,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804,
12/13/2015,12/17/2015,Standard Class,Ellis Ballard,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.428,3,0.6,-42.4926,
09/06/2016,09/12/2016,Standard Class,Beth Thompson,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0.0,74.8098,
12/06/2016,12/06/2016,Same Day,Dennis Kane,Consumer,United States,Marion,Ohio,East,Furniture,Chairs,Global Low Back Tilter Chair,70.686,1,0.3,-24.2352,
07/03/2018,07/10/2018,Standard Class,Maria Bertelson,Consumer,United States,Citrus Heights,California,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3,0.0,54.3438,
10/07/2018,10/11/2018,Standard Class,Dean percer,Home Office,United States,Charlotte,North Carolina,South,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116,
09/06/2016,09/13/2016,Standard Class,Chuck Clark,Home Office,United States,New York City,New York,East,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.392,
04/25/2015,04/30/2015,Standard Class,Beth Thompson,Home Office,United States,San Gabriel,California,West,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5,0.0,63.6825,
