Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub Category,Name ,Sales,Quantity,Discount,Profit,
09/20/2017,09/25/2017,Standard Class,Filia McAdams,Corporate,United States,Greensboro,North Carolina,South,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068,
03/01/2015,03/05/2015,Standard Class,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,Central,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.116,6,0.3,-172.1172,
06/19/2018,06/21/2018,Second Class,Katharine Harms,Corporate,United States,Newark,Ohio,East,Furniture,Chairs,Global Ergonomic Managers Chair,760.116,6,0.3,-43.4352,
09/17/2015,09/21/2015,Standard Class,Bradley Nguyen,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0.0,13.4292,
09/19/2017,09/22/2017,First Class,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Nu-Dell Oak Frame,25.632,3,0.2,3.8448,
09/29/2015,10/01/2015,Second Class,Paul Prost,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.0,2.9568,
05/05/2017,05/06/2017,First Class,Lindsay Williams,Corporate,United States,Henderson,Nevada,West,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,6,0.0,320.3172,
05/30/2018,05/31/2018,First Class,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,South,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.01,3,0.0,3.0438,
10/24/2016,10/27/2016,First Class,Robert Dilbeck,Home Office,United States,Oakland,California,West,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,454.272,8,0.2,-73.8192,
04/14/2018,04/19/2018,Standard Class,Harry Marie,Corporate,United States,Morristown,New Jersey,East,Furniture,Furnishings,Tensor Computer Mounted Lamp,74.45,5,0.0,20.1015,
06/26/2017,07/03/2017,Standard Class,Duane Noonan,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.4206,
12/25/2016,12/27/2016,Second Class,Lena Hernandez,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88,6,0.0,46.8996,
05/03/2016,05/07/2016,Standard Class,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6,0.3,-36.1764,
10/22/2017,10/24/2017,First Class,Eric Barreto,Consumer,United States,Richmond,Virginia,South,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,
05/05/2017,05/07/2017,Second Class,Amy Hunt,Consumer,United States,San Francisco,California,West,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772,
06/03/2018,06/09/2018,Standard Class,Katherine Nockton,Corporate,United States,New York City,New York,East,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.768,2,0.4,-115.4304,
12/20/2015,12/22/2015,First Class,Carol Triggs,Consumer,United States,Tucson,Arizona,West,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,
07/21/2018,07/27/2018,Standard Class,Anne McFarland,Consumer,United States,Salem,Virginia,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",302.94,3,0.0,69.6762,
06/07/2015,06/11/2015,Second Class,Nick Radford,Consumer,United States,Aurora,Illinois,Central,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.935,3,0.5,-209.7693,
05/26/2017,05/31/2017,Standard Class,Stewart Visinsky,Consumer,United States,Santa Ana,California,West,Furniture,Chairs,Global Low Back Tilter Chair,484.704,6,0.2,-84.8232,
03/28/2018,03/31/2018,First Class,Dave Hallsten,Corporate,United States,Fairfield,California,West,Furniture,Furnishings,Stackable Trays,21.56,7,0.0,6.8992,
05/07/2015,05/12/2015,Standard Class,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,East,Furniture,Tables,Balt Split Level Computer Training Table,194.25,2,0.3,-38.85,
05/30/2017,06/04/2017,Standard Class,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,0.0,21.33,
09/09/2018,09/13/2018,Standard Class,Logan Currie,Consumer,United States,Cleveland,Ohio,East,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,2,0.2,-9.0904,
05/26/2016,05/31/2016,Standard Class,Ruben Dartt,Consumer,United States,Bellevue,Washington,West,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,1,0.0,7.8936,
11/13/2018,11/19/2018,Standard Class,Katrina Edelman,Corporate,United States,Dallas,Texas,Central,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",205.9992,3,0.32,-27.2646,
11/14/2017,11/19/2017,Second Class,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,Global Ergonomic Managers Chair,380.058,3,0.3,-21.7176,
04/11/2016,04/17/2016,Standard Class,Patrick Ryan,Consumer,United States,Tampa,Florida,South,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528,3,0.2,14.3136,
09/08/2018,09/11/2018,First Class,Barry Französisch,Corporate,United States,Arlington,Texas,Central,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",213.43,5,0.3,-39.637,
12/11/2018,12/17/2018,Standard Class,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875,6,0.45,-420.0,
10/26/2018,11/01/2018,Standard Class,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,South,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",356.85,5,0.0,60.6645,
09/05/2016,09/12/2016,Standard Class,Tamara Willingham,Home Office,United States,Charlottesville,Virginia,South,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,67.96,4,0.0,12.2328,
02/06/2016,02/13/2016,Standard Class,Ivan Liston,Consumer,United States,Wilmington,Delaware,East,Furniture,Bookcases,"Hon Metal Bookcases, Putty",283.92,4,0.0,82.3368,
11/05/2015,11/10/2015,Standard Class,Deanra Eno,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,OIC Stacking Trays,20.04,6,0.0,8.8176,
03/07/2015,03/08/2015,First Class,Aaron Bergman,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,1,0.2,5.4801,
04/20/2018,04/24/2018,Standard Class,Sarah Jordon,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,5,0.6,-6.188,
05/14/2016,05/19/2016,Standard Class,Claudia Bergmann,Corporate,United States,Camarillo,California,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,0.0,34.4148,
12/14/2018,12/14/2018,Same Day,Dave Brooks,Consumer,United States,Skokie,Illinois,Central,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",56.328,3,0.6,-26.7558,
03/13/2017,03/15/2017,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.524,
09/13/2016,09/20/2016,Standard Class,Jonathan Howell,Consumer,United States,Atlanta,Georgia,South,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,0.0,12.993,
04/10/2018,04/14/2018,Standard Class,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.672,3,0.2,6.4176,
05/11/2018,05/13/2018,First Class,Todd Sumrall,Corporate,United States,Phoenix,Arizona,West,Furniture,Bookcases,Bestar Classic Bookcase,209.979,7,0.7,-356.9643,
01/06/2015,01/10/2015,Standard Class,Maria Etezadi,Home Office,United States,Henderson,Kentucky,South,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,9,0.0,746.4078,
08/08/2015,08/12/2015,Standard Class,Matt Abelman,Home Office,United States,Trenton,Michigan,Central,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,6,0.0,22.6296,
12/25/2017,01/01/2018,Standard Class,Laurel Workman,Corporate,United States,Phoenix,Arizona,West,Furniture,Chairs,"Global Stack Chair with Arms, Black",47.968,2,0.2,4.1972,
09/14/2018,09/15/2018,First Class,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127.936,8,0.2,4.7976,
09/08/2017,09/08/2017,Same Day,Pauline Johnson,Consumer,United States,Santa Ana,California,West,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",146.04,1,0.2,-12.7785,
02/25/2018,03/01/2018,Standard Class,Scot Wooten,Consumer,United States,Greenville,North Carolina,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,
12/29/2018,01/05/2019,Standard Class,Ben Peterman,Corporate,United States,Anaheim,California,West,Furniture,Furnishings,Nu-Dell Executive Frame,101.12,8,0.0,37.4144,
04/01/2017,04/05/2017,Standard Class,Frank Preis,Consumer,United States,New York City,New York,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492,6,0.1,292.776,
12/02/2018,12/06/2018,Standard Class,Bill Stewart,Corporate,United States,Denver,Colorado,West,Furniture,Chairs,Hon GuestStacker Chair,906.68,5,0.2,68.001,
10/15/2016,10/15/2016,Same Day,Claire Gute,Consumer,United States,Dallas,Texas,Central,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",131.376,6,0.6,-95.2476,
05/10/2015,05/14/2015,Second Class,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Bestar Classic Bookcase,349.965,7,0.5,-216.9783,
07/30/2015,08/05/2015,Standard Class,Tom Stivers,Corporate,United States,Seattle,Washington,West,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,8,0.0,259.8896,
01/30/2017,02/01/2017,Second Class,Tim Brockman,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356,
09/18/2018,09/22/2018,Standard Class,Saphhira Shifley,Corporate,United States,Columbus,Georgia,South,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32,4,0.0,6.9088,
12/16/2015,12/21/2015,Standard Class,Stefanie Holloman,Corporate,United States,Sacramento,California,West,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,
05/27/2017,05/31/2017,Standard Class,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,3,0.6,-33.3582,
07/14/2015,07/18/2015,Standard Class,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Tensor Track Tree Floor Lamp,31.984,2,0.2,1.1994,
08/24/2016,08/28/2016,Second Class,Shahid Collister,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0.0,4.6221,
03/19/2018,03/22/2018,Second Class,Sue Ann Reed,Consumer,United States,Fresno,California,West,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,1,0.0,12.6813,
07/14/2017,07/19/2017,Standard Class,Anemone Ratner,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525,
12/16/2017,12/23/2017,Standard Class,Pete Kriz,Consumer,United States,Apple Valley,California,West,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,563.92,5,0.2,7.049,
11/30/2016,12/02/2016,Second Class,John Murray,Consumer,United States,Las Vegas,Nevada,West,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.1456,
10/22/2015,10/26/2015,Standard Class,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,South,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0.0,10.3936,
12/23/2018,12/27/2018,Standard Class,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,South,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,
11/27/2016,11/29/2016,Second Class,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Tables,Hon Non-Folding Utility Tables,446.068,4,0.3,0.0,
01/16/2018,01/16/2018,Same Day,Jack O'Briant,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4,0.0,8.0968,
09/05/2016,09/10/2016,Standard Class,Sung Pak,Corporate,United States,Rochester,Minnesota,Central,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.0,2.9568,
12/09/2018,12/11/2018,Second Class,Daniel Byrd,Home Office,United States,Salinas,California,West,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257,3,0.15,15.6978,
03/22/2017,03/22/2017,Same Day,Marc Crier,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7,0.2,14.6902,
08/26/2017,09/02/2017,Standard Class,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Furniture,Tables,Hon 4060 Series Tables,447.84,4,0.0,98.5248,
07/18/2018,07/23/2018,Standard Class,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",198.744,4,0.3,-14.196,
12/11/2017,12/11/2017,Same Day,William Brown,Consumer,United States,Anaheim,California,West,Furniture,Tables,Hon Non-Folding Utility Tables,892.136,7,0.2,111.517,
01/20/2015,01/26/2015,Standard Class,Xylona Preis,Consumer,United States,Westland,Michigan,Central,Furniture,Furnishings,Ultra Door Push Plate,14.73,3,0.0,4.8609,
09/17/2016,09/23/2016,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,East,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,2,0.1,8.8784,
06/08/2018,06/10/2018,First Class,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2,0.15,140.9568,
05/18/2015,05/20/2015,Second Class,Ted Trevino,Consumer,United States,Akron,Ohio,East,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,149.232,3,0.2,3.7308,
05/16/2015,05/23/2015,Standard Class,Pauline Webber,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,0.2,17.466,
04/13/2016,04/17/2016,Second Class,Eugene Barchas,Consumer,United States,Los Angeles,California,West,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,2,0.2,-15.098,
07/04/2017,07/04/2017,Same Day,Rick Bensley,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0.0,8.636,
07/21/2018,07/25/2018,Standard Class,Gene McClure,Consumer,United States,Pharr,Texas,Central,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404,4,0.3,-21.3264,
09/01/2018,09/05/2018,Second Class,Bradley Nguyen,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,5,0.0,39.066,
11/03/2015,11/07/2015,Standard Class,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,South,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,410.352,3,0.2,-51.294,
09/29/2015,10/03/2015,Standard Class,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,Hon 4060 Series Tables,67.176,1,0.4,-20.1528,
05/14/2018,05/17/2018,First Class,Anthony Jacobs,Corporate,United States,Baltimore,Maryland,East,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,2,0.0,23.5764,
11/28/2016,12/04/2016,Standard Class,Tom Prescott,Consumer,United States,Freeport,New York,East,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3,0.0,64.518,
11/28/2018,12/04/2018,Standard Class,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,East,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0.0,272.792,
10/13/2018,10/16/2018,First Class,Troy Staebel,Consumer,United States,Freeport,Illinois,Central,Furniture,Furnishings,Dax Clear Box Frame,10.476,3,0.6,-6.8094,
11/05/2017,11/09/2017,Standard Class,Emily Phan,Consumer,United States,Houston,Texas,Central,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,0.32,-225.0976,
12/20/2016,12/24/2016,Standard Class,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,West,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512,
09/06/2015,09/09/2015,First Class,Victoria Pisteka,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,6,0.0,12.1452,
10/22/2018,10/22/2018,Same Day,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,248.98,2,0.0,54.7756,
09/18/2017,09/25/2017,Standard Class,Magdelene Morse,Consumer,United States,New Rochelle,New York,East,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,140.396,
11/11/2015,11/15/2015,Second Class,Tom Stivers,Corporate,United States,Reading,Pennsylvania,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96,4,0.5,-250.5408,
11/20/2017,11/27/2017,Standard Class,David Wiener,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3,0.6,-2.8272,
04/08/2018,04/12/2018,Standard Class,Nicole Hansen,Corporate,United States,Oak Park,Michigan,Central,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,3,0.0,79.794,
12/14/2018,12/14/2018,Same Day,Dave Brooks,Consumer,United States,Skokie,Illinois,Central,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,6,0.6,-292.9872,
08/09/2016,08/16/2016,Standard Class,Monica Federle,Corporate,United States,New York City,New York,East,Furniture,Furnishings,OIC Stacking Trays,10.02,3,0.0,4.4088,
11/26/2018,12/01/2018,Standard Class,Tonja Turnell,Home Office,United States,Richmond,Indiana,Central,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856,
07/06/2018,07/11/2018,Standard Class,Patrick O'Brill,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,"Global Task Chair, Black",122.136,3,0.2,-13.7403,
12/20/2015,12/25/2015,Standard Class,Tony Sayre,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.574,
07/22/2015,07/24/2015,Second Class,Naresj Patel,Consumer,United States,San Francisco,California,West,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,3,0.2,71.772,
09/12/2015,09/19/2015,Standard Class,Tom Ashbrook,Home Office,United States,Olathe,Kansas,Central,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2,0.0,12.9792,
04/21/2018,04/23/2018,First Class,Janet Martin,Consumer,United States,Baltimore,Maryland,East,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",908.82,9,0.0,227.205,
09/28/2018,10/04/2018,Standard Class,Bruce Degenhardt,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.4352,
07/25/2018,07/28/2018,Second Class,John Castell,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Eldon 200 Class Desk Accessories,20.096,4,0.2,3.0144,
08/17/2018,08/24/2018,Standard Class,Emily Ducich,Home Office,United States,Houston,Texas,Central,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,16.784,2,0.6,-22.2388,
12/19/2018,12/23/2018,Standard Class,Tony Sayre,Consumer,United States,Parker,Colorado,West,Furniture,Furnishings,OIC Stacking Trays,13.36,5,0.2,4.008,
12/29/2015,01/02/2016,Standard Class,Michael Granlund,Home Office,United States,Saint Charles,Illinois,Central,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736,3,0.6,-4.8048,
11/23/2018,11/24/2018,First Class,Tamara Dahlen,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,OIC Stacking Trays,24.048,9,0.2,7.2144,
04/17/2018,04/22/2018,Standard Class,Pamela Stobb,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058,
12/11/2017,12/11/2017,Same Day,Noel Staavos,Corporate,United States,Columbus,Ohio,East,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,0.3,-137.529,
11/02/2016,11/07/2016,Standard Class,Scot Wooten,Consumer,United States,Troy,New York,East,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.764,2,0.1,8.5372,
04/06/2015,04/12/2015,Standard Class,Andy Yotov,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332,
10/07/2018,10/11/2018,Standard Class,Dean percer,Home Office,United States,Charlotte,North Carolina,South,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116,
12/01/2017,12/05/2017,Standard Class,Carl Ludwig,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,0.0,4.3524,
09/03/2016,09/08/2016,Standard Class,Cathy Prescott,Corporate,United States,Tucson,Arizona,West,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.152,3,0.2,89.307,
12/08/2017,12/14/2017,Standard Class,Stefania Perrino,Corporate,United States,San Francisco,California,West,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,6,0.2,-195.4788,
09/06/2016,09/13/2016,Standard Class,Chuck Clark,Home Office,United States,New York City,New York,East,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.392,
01/10/2017,01/17/2017,Standard Class,Ken Black,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,24-Hour Round Wall Clock,79.92,4,0.0,34.3656,
12/17/2016,12/17/2016,Same Day,John Lee,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,142.36,2,0.0,38.4372,
05/17/2017,05/18/2017,First Class,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,East,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.24,4,0.0,17.324,
12/03/2018,12/07/2018,Second Class,Corinna Mitchell,Home Office,United States,Seattle,Washington,West,Furniture,Tables,"Bevis Oval Conference Table, Walnut",521.96,2,0.0,88.7332,
11/08/2016,11/13/2016,Second Class,Rob Haberlin,Consumer,United States,Hampton,Virginia,South,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,0.0,41.0388,
07/02/2016,07/06/2016,Standard Class,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,Central,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",382.116,6,0.3,-92.7996,
08/19/2015,08/21/2015,Second Class,David Wiener,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,0.0,26.0316,
07/25/2017,07/29/2017,Standard Class,Meg Tillman,Consumer,United States,Jackson,Mississippi,South,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.08,8,0.0,388.8128,
06/22/2016,06/25/2016,First Class,Michael Grace,Home Office,United States,Aurora,Illinois,Central,Furniture,Tables,Hon Rectangular Conference Tables,796.425,7,0.5,-525.6405,
11/11/2017,11/16/2017,Standard Class,Edward Becker,Corporate,United States,New York City,New York,East,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",245.646,3,0.1,8.1882,
03/19/2015,03/21/2015,First Class,Matt Connell,Corporate,United States,Lakeland,Florida,South,Furniture,Furnishings,Document Clip Frames,20.016,3,0.2,5.5044,
09/21/2016,09/26/2016,Standard Class,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,Furniture,Chairs,Global Comet Stacking Arm Chair,1690.04,4,0.0,422.51,
11/28/2016,12/03/2016,Standard Class,Mark Cousins,Corporate,United States,New York City,New York,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",68.16,3,0.0,27.9456,
11/28/2017,12/01/2017,Second Class,Randy Ferguson,Corporate,United States,Marietta,Georgia,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,3,0.0,52.9743,
10/05/2016,10/09/2016,Standard Class,Jeremy Farry,Consumer,United States,Portland,Oregon,West,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",66.294,1,0.7,-103.8606,
11/20/2016,11/25/2016,Standard Class,Katrina Bavinger,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.4206,
10/19/2018,10/23/2018,Standard Class,Mary O'Rourke,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",91.275,1,0.5,-67.5435,
12/01/2018,12/08/2018,Standard Class,Sean O'Donnell,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0.0,41.1684,
06/09/2015,06/13/2015,Second Class,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,West,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,2,0.0,14.212,
11/24/2015,11/29/2015,Standard Class,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,South,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0.0,48.906,
12/24/2018,12/29/2018,Standard Class,Ann Chong,Corporate,United States,Rochester,New York,East,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.93,1,0.0,6.8274,
07/17/2017,07/22/2017,Second Class,Dennis Kane,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75,5,0.0,10.89,
10/15/2018,10/17/2018,First Class,Roland Schwarz,Corporate,United States,Los Angeles,California,West,Furniture,Tables,Bush Advantage Collection Round Conference Table,510.24,3,0.2,6.378,
